transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_status,channel,country,fraud_flag
3838,1770,2023-06-09 21:00:00,CREDIT,95426,SUCCESS,CARD,Singapore,0
3839,1972,2023-06-09 22:00:00,CREDIT,86257,SUCCESS,CARD,India,0
3840,1618,2023-06-09 23:00:00,DEBIT,48921,SUCCESS,CARD,Singapore,0
3841,1624,2023-06-10 00:00:00,DEBIT,28465,FAILED,NETBANKING,Singapore,0
3842,1861,2023-06-10 01:00:00,CREDIT,13289,SUCCESS,NETBANKING,India,0
3843,1253,2023-06-10 02:00:00,CREDIT,76849,SUCCESS,UPI,Singapore,0
3844,1629,2023-06-10 03:00:00,DEBIT,7348,SUCCESS,NETBANKING,Singapore,0
3845,1709,2023-06-10 04:00:00,CREDIT,4469,SUCCESS,NETBANKING,Singapore,0
3846,1848,2023-06-10 05:00:00,CREDIT,63863,SUCCESS,NETBANKING,UAE,0
3847,1876,2023-06-10 06:00:00,CREDIT,8150,SUCCESS,UPI,USA,0
3848,1562,2023-06-10 07:00:00,CREDIT,28705,SUCCESS,NETBANKING,Singapore,1
3849,1756,2023-06-10 08:00:00,DEBIT,49716,SUCCESS,NETBANKING,India,0
3850,1914,2023-06-10 09:00:00,DEBIT,54579,SUCCESS,NETBANKING,Singapore,0
3851,1425,2023-06-10 10:00:00,DEBIT,81034,SUCCESS,CARD,UAE,0
3852,1546,2023-06-10 11:00:00,DEBIT,40983,SUCCESS,NETBANKING,UAE,0
3853,1301,2023-06-10 12:00:00,DEBIT,33155,SUCCESS,UPI,Singapore,0
3854,1921,2023-06-10 13:00:00,CREDIT,68831,SUCCESS,UPI,UK,0
3855,1580,2023-06-10 14:00:00,CREDIT,91087,SUCCESS,UPI,USA,0
3856,1348,2023-06-10 15:00:00,CREDIT,7550,SUCCESS,UPI,India,0
3857,1831,2023-06-10 16:00:00,CREDIT,3025,SUCCESS,CARD,India,0
3858,1932,2023-06-10 17:00:00,DEBIT,80151,SUCCESS,UPI,India,0
3859,1979,2023-06-10 18:00:00,DEBIT,50372,SUCCESS,CARD,India,0
3860,1048,2023-06-10 19:00:00,CREDIT,5410,SUCCESS,CARD,UAE,0
3861,1916,2023-06-10 20:00:00,DEBIT,31917,SUCCESS,CARD,USA,0
3862,1073,2023-06-10 21:00:00,DEBIT,93044,SUCCESS,UPI,Singapore,0
3863,1703,2023-06-10 22:00:00,DEBIT,44628,SUCCESS,UPI,Singapore,0
3864,1260,2023-06-10 23:00:00,DEBIT,55879,FAILED,CARD,UK,0
3865,1355,2023-06-11 00:00:00,DEBIT,84916,SUCCESS,CARD,Singapore,1
3866,1581,2023-06-11 01:00:00,DEBIT,82741,SUCCESS,UPI,USA,0
3867,1601,2023-06-11 02:00:00,DEBIT,84183,SUCCESS,NETBANKING,Singapore,0
3868,1259,2023-06-11 03:00:00,DEBIT,76410,SUCCESS,NETBANKING,UAE,0
3869,1637,2023-06-11 04:00:00,CREDIT,15557,FAILED,NETBANKING,Singapore,0
3870,1742,2023-06-11 05:00:00,CREDIT,42411,SUCCESS,UPI,India,0
3871,1294,2023-06-11 06:00:00,DEBIT,4080,SUCCESS,UPI,India,0
3872,1930,2023-06-11 07:00:00,CREDIT,20986,SUCCESS,CARD,India,0
3873,1640,2023-06-11 08:00:00,CREDIT,77212,SUCCESS,UPI,India,0
3874,1791,2023-06-11 09:00:00,DEBIT,50977,SUCCESS,UPI,UAE,0
3875,1312,2023-06-11 10:00:00,CREDIT,97527,SUCCESS,UPI,UAE,0
3876,1611,2023-06-11 11:00:00,DEBIT,36281,SUCCESS,CARD,UAE,0
3877,1837,2023-06-11 12:00:00,DEBIT,33362,SUCCESS,CARD,Singapore,0
3878,1808,2023-06-11 13:00:00,DEBIT,1047,FAILED,NETBANKING,India,0
3879,1181,2023-06-11 14:00:00,DEBIT,122,SUCCESS,NETBANKING,UK,0
3880,1685,2023-06-11 15:00:00,CREDIT,1228,SUCCESS,UPI,UK,0
3881,1827,2023-06-11 16:00:00,DEBIT,79622,SUCCESS,UPI,India,0
3882,1363,2023-06-11 17:00:00,DEBIT,32422,SUCCESS,CARD,USA,0
3883,1187,2023-06-11 18:00:00,DEBIT,49029,SUCCESS,NETBANKING,Singapore,0
3884,1568,2023-06-11 19:00:00,CREDIT,81796,SUCCESS,NETBANKING,UK,0
3885,1542,2023-06-11 20:00:00,CREDIT,9908,SUCCESS,NETBANKING,UAE,0
3886,1595,2023-06-11 21:00:00,DEBIT,95248,SUCCESS,UPI,USA,0
3887,1663,2023-06-11 22:00:00,CREDIT,52982,SUCCESS,UPI,UAE,0
3888,1984,2023-06-11 23:00:00,DEBIT,21825,SUCCESS,UPI,USA,0
3889,1547,2023-06-12 00:00:00,CREDIT,72634,FAILED,CARD,USA,0
3890,1724,2023-06-12 01:00:00,CREDIT,40050,SUCCESS,NETBANKING,Singapore,0
3891,1925,2023-06-12 02:00:00,CREDIT,89054,SUCCESS,CARD,UAE,0
3892,1407,2023-06-12 03:00:00,CREDIT,83676,SUCCESS,NETBANKING,UAE,0
3893,1875,2023-06-12 04:00:00,DEBIT,20657,SUCCESS,UPI,UK,0
3894,1617,2023-06-12 05:00:00,DEBIT,21925,FAILED,CARD,India,0
3895,1413,2023-06-12 06:00:00,CREDIT,9098,SUCCESS,CARD,India,0
3896,1341,2023-06-12 07:00:00,DEBIT,36180,SUCCESS,UPI,UK,0
3897,1219,2023-06-12 08:00:00,CREDIT,57897,FAILED,NETBANKING,USA,0
3898,1902,2023-06-12 09:00:00,DEBIT,15902,SUCCESS,NETBANKING,UK,0
3899,1162,2023-06-12 10:00:00,CREDIT,11267,SUCCESS,NETBANKING,UK,0
3900,1950,2023-06-12 11:00:00,DEBIT,42507,FAILED,NETBANKING,UAE,0
3901,1219,2023-06-12 12:00:00,DEBIT,13438,SUCCESS,UPI,UK,0
3902,1269,2023-06-12 13:00:00,DEBIT,76389,SUCCESS,UPI,USA,0
3903,1631,2023-06-12 14:00:00,DEBIT,71620,SUCCESS,UPI,India,0
3904,1905,2023-06-12 15:00:00,DEBIT,18995,SUCCESS,UPI,Singapore,0
3905,1847,2023-06-12 16:00:00,DEBIT,48010,SUCCESS,CARD,UK,0
3906,1399,2023-06-12 17:00:00,DEBIT,65998,SUCCESS,CARD,UK,0
3907,1181,2023-06-12 18:00:00,DEBIT,3554,SUCCESS,CARD,UAE,0
3908,1990,2023-06-12 19:00:00,DEBIT,86640,SUCCESS,UPI,UAE,0
3909,1617,2023-06-12 20:00:00,CREDIT,60897,SUCCESS,NETBANKING,UK,0
3910,1728,2023-06-12 21:00:00,DEBIT,83237,SUCCESS,CARD,UK,0
3911,1204,2023-06-12 22:00:00,CREDIT,50737,FAILED,CARD,USA,0
3912,1581,2023-06-12 23:00:00,DEBIT,5449,SUCCESS,UPI,India,0
3913,1555,2023-06-13 00:00:00,DEBIT,40063,SUCCESS,NETBANKING,India,0
3914,1840,2023-06-13 01:00:00,DEBIT,75683,SUCCESS,NETBANKING,Singapore,0
3915,1812,2023-06-13 02:00:00,CREDIT,7850,SUCCESS,NETBANKING,India,0
3916,1227,2023-06-13 03:00:00,CREDIT,95029,SUCCESS,UPI,Singapore,0
3917,1695,2023-06-13 04:00:00,DEBIT,22563,SUCCESS,NETBANKING,UAE,0
3918,1618,2023-06-13 05:00:00,DEBIT,75035,SUCCESS,CARD,Singapore,0
3919,1595,2023-06-13 06:00:00,CREDIT,58892,SUCCESS,CARD,Singapore,0
3920,1849,2023-06-13 07:00:00,CREDIT,13786,SUCCESS,CARD,India,0
3921,1249,2023-06-13 08:00:00,DEBIT,63628,SUCCESS,UPI,UK,0
3922,1874,2023-06-13 09:00:00,DEBIT,99911,FAILED,NETBANKING,UAE,0
3923,1440,2023-06-13 10:00:00,CREDIT,22887,SUCCESS,UPI,USA,0
3924,1532,2023-06-13 11:00:00,CREDIT,14876,SUCCESS,NETBANKING,Singapore,0
3925,1195,2023-06-13 12:00:00,CREDIT,95163,FAILED,UPI,Singapore,0
3926,1689,2023-06-13 13:00:00,DEBIT,57527,SUCCESS,CARD,Singapore,0
3927,1928,2023-06-13 14:00:00,CREDIT,61186,FAILED,UPI,UK,1
3928,1986,2023-06-13 15:00:00,CREDIT,63408,SUCCESS,UPI,USA,0
3929,1518,2023-06-13 16:00:00,CREDIT,15897,SUCCESS,UPI,India,0
3930,1069,2023-06-13 17:00:00,CREDIT,5402,SUCCESS,CARD,UAE,0
3931,1638,2023-06-13 18:00:00,DEBIT,63272,SUCCESS,UPI,UK,0
3932,1398,2023-06-13 19:00:00,CREDIT,38159,SUCCESS,UPI,USA,0
3933,1977,2023-06-13 20:00:00,CREDIT,1008,SUCCESS,CARD,UAE,0
3934,1671,2023-06-13 21:00:00,DEBIT,60352,SUCCESS,NETBANKING,India,0
3935,1759,2023-06-13 22:00:00,CREDIT,80759,SUCCESS,UPI,UAE,0
3936,1202,2023-06-13 23:00:00,CREDIT,12977,SUCCESS,CARD,Singapore,0
3937,1147,2023-06-14 00:00:00,DEBIT,14339,SUCCESS,UPI,Singapore,0
3938,1471,2023-06-14 01:00:00,DEBIT,87071,SUCCESS,CARD,UK,0
3939,1654,2023-06-14 02:00:00,DEBIT,27413,SUCCESS,NETBANKING,UAE,0
3940,1943,2023-06-14 03:00:00,DEBIT,42203,SUCCESS,NETBANKING,Singapore,0
3941,1198,2023-06-14 04:00:00,DEBIT,48508,SUCCESS,UPI,UK,0
3942,1916,2023-06-14 05:00:00,CREDIT,83351,SUCCESS,CARD,UK,0
3943,1425,2023-06-14 06:00:00,DEBIT,88871,SUCCESS,NETBANKING,UK,1
3944,1665,2023-06-14 07:00:00,DEBIT,91765,FAILED,NETBANKING,India,0
3945,1491,2023-06-14 08:00:00,DEBIT,10634,SUCCESS,CARD,Singapore,0
3946,1887,2023-06-14 09:00:00,DEBIT,43160,SUCCESS,UPI,Singapore,0
3947,1895,2023-06-14 10:00:00,CREDIT,17289,SUCCESS,NETBANKING,USA,0
3948,1141,2023-06-14 11:00:00,DEBIT,86167,SUCCESS,NETBANKING,India,0
3949,1312,2023-06-14 12:00:00,DEBIT,11067,SUCCESS,NETBANKING,Singapore,0
3950,1164,2023-06-14 13:00:00,DEBIT,82091,SUCCESS,UPI,Singapore,0
3951,1313,2023-06-14 14:00:00,CREDIT,65663,FAILED,NETBANKING,USA,0
3952,1020,2023-06-14 15:00:00,CREDIT,8760,SUCCESS,CARD,UAE,0
3953,1081,2023-06-14 16:00:00,CREDIT,90975,SUCCESS,UPI,UAE,0
3954,1580,2023-06-14 17:00:00,DEBIT,39923,FAILED,NETBANKING,India,0
3955,1130,2023-06-14 18:00:00,CREDIT,55942,SUCCESS,CARD,UK,0
3956,1598,2023-06-14 19:00:00,CREDIT,9716,SUCCESS,CARD,USA,0
3957,1729,2023-06-14 20:00:00,DEBIT,76076,SUCCESS,UPI,USA,0
3958,1932,2023-06-14 21:00:00,CREDIT,48838,FAILED,CARD,Singapore,0
3959,1983,2023-06-14 22:00:00,DEBIT,13207,FAILED,UPI,Singapore,0
3960,1304,2023-06-14 23:00:00,CREDIT,61504,FAILED,UPI,USA,0
3961,1914,2023-06-15 00:00:00,DEBIT,94282,SUCCESS,UPI,UK,0
3962,1370,2023-06-15 01:00:00,DEBIT,91887,SUCCESS,CARD,UAE,0
3963,1856,2023-06-15 02:00:00,DEBIT,16054,SUCCESS,UPI,India,0
3964,1852,2023-06-15 03:00:00,DEBIT,17043,SUCCESS,UPI,UAE,0
3965,1383,2023-06-15 04:00:00,CREDIT,40825,FAILED,CARD,India,0
3966,1907,2023-06-15 05:00:00,CREDIT,45534,SUCCESS,UPI,UK,0
3967,1444,2023-06-15 06:00:00,CREDIT,85851,SUCCESS,NETBANKING,USA,0
3968,1424,2023-06-15 07:00:00,DEBIT,10210,SUCCESS,CARD,UK,0
3969,1160,2023-06-15 08:00:00,DEBIT,87191,SUCCESS,CARD,USA,0
3970,1177,2023-06-15 09:00:00,DEBIT,16562,SUCCESS,CARD,Singapore,0
3971,1628,2023-06-15 10:00:00,DEBIT,79332,SUCCESS,NETBANKING,India,0
3972,1707,2023-06-15 11:00:00,CREDIT,54181,SUCCESS,UPI,Singapore,0
3973,1894,2023-06-15 12:00:00,DEBIT,52899,SUCCESS,CARD,USA,0
3974,1489,2023-06-15 13:00:00,DEBIT,66667,SUCCESS,CARD,India,0
3975,1326,2023-06-15 14:00:00,CREDIT,89401,SUCCESS,CARD,India,0
3976,1597,2023-06-15 15:00:00,DEBIT,51324,FAILED,NETBANKING,Singapore,0
3977,1288,2023-06-15 16:00:00,CREDIT,56163,SUCCESS,NETBANKING,India,0
3978,1592,2023-06-15 17:00:00,DEBIT,55340,SUCCESS,NETBANKING,USA,0
3979,1663,2023-06-15 18:00:00,DEBIT,81452,SUCCESS,UPI,USA,0
3980,1572,2023-06-15 19:00:00,CREDIT,17968,SUCCESS,UPI,Singapore,0
3981,1572,2023-06-15 20:00:00,CREDIT,76073,SUCCESS,NETBANKING,UK,0
3982,1353,2023-06-15 21:00:00,CREDIT,81089,SUCCESS,UPI,USA,0
3983,1027,2023-06-15 22:00:00,DEBIT,22322,SUCCESS,NETBANKING,USA,0
3984,1953,2023-06-15 23:00:00,DEBIT,79894,SUCCESS,UPI,India,0
3985,1042,2023-06-16 00:00:00,CREDIT,64024,SUCCESS,UPI,India,0
3986,1680,2023-06-16 01:00:00,DEBIT,99954,SUCCESS,NETBANKING,USA,0
3987,1422,2023-06-16 02:00:00,DEBIT,78613,SUCCESS,CARD,Singapore,0
3988,1597,2023-06-16 03:00:00,CREDIT,54749,SUCCESS,CARD,UK,0
3989,1176,2023-06-16 04:00:00,CREDIT,83849,SUCCESS,UPI,India,0
3990,1528,2023-06-16 05:00:00,DEBIT,10323,SUCCESS,UPI,India,0
3991,1609,2023-06-16 06:00:00,DEBIT,48266,SUCCESS,UPI,UK,0
3992,1965,2023-06-16 07:00:00,CREDIT,39469,SUCCESS,UPI,India,0
3993,1493,2023-06-16 08:00:00,CREDIT,86479,FAILED,UPI,Singapore,0
3994,1197,2023-06-16 09:00:00,CREDIT,69492,SUCCESS,UPI,India,1
3995,1609,2023-06-16 10:00:00,DEBIT,59626,SUCCESS,NETBANKING,India,0
3996,1576,2023-06-16 11:00:00,CREDIT,12761,SUCCESS,CARD,USA,0
3997,1841,2023-06-16 12:00:00,CREDIT,15691,SUCCESS,CARD,Singapore,0
3998,1852,2023-06-16 13:00:00,DEBIT,71818,SUCCESS,NETBANKING,Singapore,0
3999,1516,2023-06-16 14:00:00,DEBIT,55335,SUCCESS,NETBANKING,USA,0
4000,1513,2023-06-16 15:00:00,CREDIT,8070,SUCCESS,CARD,UAE,0
4001,1021,2023-06-16 16:00:00,CREDIT,48022,SUCCESS,CARD,UK,0
4002,1111,2023-06-16 17:00:00,DEBIT,30855,SUCCESS,UPI,Singapore,0
4003,1056,2023-06-16 18:00:00,CREDIT,19516,SUCCESS,CARD,UAE,0
4004,1065,2023-06-16 19:00:00,CREDIT,13772,SUCCESS,UPI,UK,0
4005,1841,2023-06-16 20:00:00,DEBIT,83568,SUCCESS,UPI,Singapore,0
4006,1097,2023-06-16 21:00:00,CREDIT,47096,SUCCESS,CARD,India,0
4007,1143,2023-06-16 22:00:00,DEBIT,74195,SUCCESS,UPI,Singapore,0
4008,1879,2023-06-16 23:00:00,DEBIT,164,SUCCESS,UPI,UK,0
4009,1434,2023-06-17 00:00:00,CREDIT,68935,FAILED,NETBANKING,UAE,0
4010,1636,2023-06-17 01:00:00,CREDIT,70485,SUCCESS,CARD,India,0
4011,1678,2023-06-17 02:00:00,DEBIT,5739,SUCCESS,NETBANKING,UK,0
4012,1085,2023-06-17 03:00:00,DEBIT,11155,SUCCESS,UPI,UK,0
4013,1587,2023-06-17 04:00:00,DEBIT,59320,SUCCESS,UPI,Singapore,0
4014,1343,2023-06-17 05:00:00,DEBIT,87694,SUCCESS,NETBANKING,USA,0
4015,1935,2023-06-17 06:00:00,CREDIT,29527,SUCCESS,NETBANKING,USA,0
4016,1293,2023-06-17 07:00:00,DEBIT,82616,FAILED,NETBANKING,India,0
4017,1955,2023-06-17 08:00:00,CREDIT,64766,SUCCESS,UPI,UK,0
4018,1570,2023-06-17 09:00:00,DEBIT,64374,SUCCESS,CARD,UAE,0
4019,1649,2023-06-17 10:00:00,CREDIT,10966,SUCCESS,UPI,India,0
4020,1610,2023-06-17 11:00:00,CREDIT,3989,SUCCESS,NETBANKING,India,0
4021,1703,2023-06-17 12:00:00,DEBIT,48326,SUCCESS,CARD,Singapore,0
4022,1242,2023-06-17 13:00:00,DEBIT,31435,SUCCESS,NETBANKING,UAE,0
4023,1830,2023-06-17 14:00:00,CREDIT,50647,SUCCESS,UPI,UK,0
4024,1560,2023-06-17 15:00:00,CREDIT,26262,SUCCESS,CARD,UK,0
4025,1959,2023-06-17 16:00:00,DEBIT,89549,SUCCESS,CARD,UK,0
4026,1031,2023-06-17 17:00:00,DEBIT,24787,SUCCESS,UPI,India,0
4027,1390,2023-06-17 18:00:00,CREDIT,98856,SUCCESS,NETBANKING,Singapore,0
4028,1276,2023-06-17 19:00:00,CREDIT,11095,SUCCESS,NETBANKING,India,0
4029,1531,2023-06-17 20:00:00,CREDIT,56588,SUCCESS,NETBANKING,USA,0
4030,1153,2023-06-17 21:00:00,DEBIT,2731,SUCCESS,UPI,USA,0
4031,1382,2023-06-17 22:00:00,DEBIT,35054,SUCCESS,NETBANKING,UK,0
4032,1067,2023-06-17 23:00:00,DEBIT,6067,SUCCESS,CARD,Singapore,0
4033,1877,2023-06-18 00:00:00,DEBIT,88394,SUCCESS,NETBANKING,UK,0
4034,1883,2023-06-18 01:00:00,CREDIT,87378,SUCCESS,NETBANKING,UK,0
4035,1213,2023-06-18 02:00:00,DEBIT,64571,SUCCESS,CARD,India,0
4036,1654,2023-06-18 03:00:00,DEBIT,37216,SUCCESS,CARD,UK,0
4037,1375,2023-06-18 04:00:00,CREDIT,92216,SUCCESS,NETBANKING,UK,0
4038,1743,2023-06-18 05:00:00,CREDIT,34327,SUCCESS,CARD,Singapore,0
4039,1212,2023-06-18 06:00:00,DEBIT,2042,SUCCESS,UPI,Singapore,0
4040,1078,2023-06-18 07:00:00,DEBIT,47764,SUCCESS,CARD,Singapore,0
4041,1725,2023-06-18 08:00:00,CREDIT,28169,SUCCESS,UPI,UK,0
4042,1627,2023-06-18 09:00:00,DEBIT,87442,SUCCESS,CARD,Singapore,1
4043,1603,2023-06-18 10:00:00,DEBIT,14507,SUCCESS,UPI,Singapore,0
4044,1781,2023-06-18 11:00:00,CREDIT,59301,SUCCESS,UPI,UAE,1
4045,1922,2023-06-18 12:00:00,CREDIT,80193,FAILED,NETBANKING,UAE,0
4046,1380,2023-06-18 13:00:00,CREDIT,54448,SUCCESS,CARD,USA,0
4047,1679,2023-06-18 14:00:00,DEBIT,82081,SUCCESS,CARD,India,0
4048,1057,2023-06-18 15:00:00,CREDIT,17978,SUCCESS,CARD,India,0
4049,1795,2023-06-18 16:00:00,CREDIT,83200,SUCCESS,UPI,Singapore,0
4050,1025,2023-06-18 17:00:00,DEBIT,78729,SUCCESS,NETBANKING,USA,0
4051,1880,2023-06-18 18:00:00,DEBIT,55520,SUCCESS,CARD,USA,0
4052,1446,2023-06-18 19:00:00,CREDIT,92087,SUCCESS,NETBANKING,UAE,0
4053,1065,2023-06-18 20:00:00,CREDIT,43268,SUCCESS,NETBANKING,USA,0
4054,1920,2023-06-18 21:00:00,DEBIT,54962,SUCCESS,UPI,UK,0
4055,1759,2023-06-18 22:00:00,DEBIT,89722,SUCCESS,CARD,Singapore,0
4056,1253,2023-06-18 23:00:00,DEBIT,82125,SUCCESS,NETBANKING,UK,0
4057,1898,2023-06-19 00:00:00,CREDIT,28104,SUCCESS,CARD,India,0
4058,1967,2023-06-19 01:00:00,DEBIT,20571,SUCCESS,CARD,UAE,0
4059,1043,2023-06-19 02:00:00,DEBIT,91920,SUCCESS,CARD,UK,0
4060,1096,2023-06-19 03:00:00,DEBIT,60267,SUCCESS,NETBANKING,Singapore,0
4061,1553,2023-06-19 04:00:00,DEBIT,83928,SUCCESS,UPI,UK,0
4062,1226,2023-06-19 05:00:00,CREDIT,65408,SUCCESS,UPI,UK,0
4063,1773,2023-06-19 06:00:00,CREDIT,84069,FAILED,NETBANKING,USA,0
4064,1678,2023-06-19 07:00:00,DEBIT,14668,SUCCESS,CARD,UAE,0
4065,1435,2023-06-19 08:00:00,DEBIT,9566,SUCCESS,CARD,India,0
4066,1790,2023-06-19 09:00:00,DEBIT,91157,SUCCESS,UPI,Singapore,0
4067,1600,2023-06-19 10:00:00,CREDIT,57424,SUCCESS,NETBANKING,Singapore,0
4068,1378,2023-06-19 11:00:00,DEBIT,15567,SUCCESS,NETBANKING,India,0
4069,1177,2023-06-19 12:00:00,DEBIT,97655,SUCCESS,UPI,Singapore,0
4070,1426,2023-06-19 13:00:00,CREDIT,76055,SUCCESS,NETBANKING,USA,0
4071,1914,2023-06-19 14:00:00,CREDIT,53048,SUCCESS,NETBANKING,UK,0
4072,1708,2023-06-19 15:00:00,DEBIT,16776,SUCCESS,UPI,USA,0
4073,1306,2023-06-19 16:00:00,DEBIT,94891,SUCCESS,UPI,USA,0
4074,1778,2023-06-19 17:00:00,DEBIT,31614,SUCCESS,NETBANKING,USA,0
4075,1503,2023-06-19 18:00:00,DEBIT,22750,SUCCESS,NETBANKING,India,0
4076,1267,2023-06-19 19:00:00,CREDIT,88390,SUCCESS,UPI,UAE,0
4077,1585,2023-06-19 20:00:00,CREDIT,77801,SUCCESS,UPI,India,0
4078,1007,2023-06-19 21:00:00,DEBIT,10783,SUCCESS,CARD,India,0
4079,1919,2023-06-19 22:00:00,DEBIT,98192,SUCCESS,NETBANKING,USA,0
4080,1507,2023-06-19 23:00:00,DEBIT,59919,SUCCESS,NETBANKING,UAE,0
4081,1475,2023-06-20 00:00:00,DEBIT,81078,SUCCESS,UPI,India,0
4082,1296,2023-06-20 01:00:00,CREDIT,4960,SUCCESS,UPI,UAE,0
4083,1163,2023-06-20 02:00:00,DEBIT,3829,SUCCESS,CARD,USA,0
4084,1484,2023-06-20 03:00:00,CREDIT,31451,SUCCESS,CARD,India,0
4085,1596,2023-06-20 04:00:00,CREDIT,62844,SUCCESS,UPI,UAE,0
4086,1071,2023-06-20 05:00:00,CREDIT,24446,SUCCESS,NETBANKING,Singapore,0
4087,1566,2023-06-20 06:00:00,CREDIT,74255,SUCCESS,CARD,India,0
4088,1904,2023-06-20 07:00:00,CREDIT,76800,SUCCESS,UPI,India,0
4089,1558,2023-06-20 08:00:00,CREDIT,7055,SUCCESS,UPI,India,0
4090,1910,2023-06-20 09:00:00,CREDIT,65742,FAILED,UPI,UAE,0
4091,1943,2023-06-20 10:00:00,CREDIT,70390,SUCCESS,NETBANKING,UK,0
4092,1237,2023-06-20 11:00:00,DEBIT,44393,FAILED,UPI,India,0
4093,1103,2023-06-20 12:00:00,CREDIT,61436,SUCCESS,UPI,Singapore,0
4094,1209,2023-06-20 13:00:00,CREDIT,21762,SUCCESS,NETBANKING,Singapore,0
4095,1553,2023-06-20 14:00:00,DEBIT,6508,SUCCESS,UPI,USA,0
4096,1827,2023-06-20 15:00:00,DEBIT,40503,SUCCESS,UPI,UK,0
4097,1467,2023-06-20 16:00:00,DEBIT,1325,SUCCESS,CARD,UK,0
4098,1453,2023-06-20 17:00:00,CREDIT,12296,SUCCESS,UPI,UAE,0
4099,1267,2023-06-20 18:00:00,DEBIT,69886,SUCCESS,NETBANKING,USA,0
4100,1385,2023-06-20 19:00:00,CREDIT,15472,SUCCESS,CARD,UAE,0
4101,1774,2023-06-20 20:00:00,CREDIT,17379,SUCCESS,UPI,USA,0
4102,1847,2023-06-20 21:00:00,CREDIT,95829,SUCCESS,NETBANKING,UK,0
4103,1386,2023-06-20 22:00:00,DEBIT,54340,SUCCESS,UPI,UAE,0
4104,1876,2023-06-20 23:00:00,CREDIT,92504,SUCCESS,CARD,USA,0
4105,1258,2023-06-21 00:00:00,CREDIT,38287,SUCCESS,NETBANKING,UK,0
4106,1282,2023-06-21 01:00:00,CREDIT,48581,SUCCESS,CARD,UK,1
4107,1625,2023-06-21 02:00:00,DEBIT,28575,SUCCESS,NETBANKING,India,0
4108,1874,2023-06-21 03:00:00,DEBIT,44652,SUCCESS,NETBANKING,UAE,0
4109,1039,2023-06-21 04:00:00,CREDIT,68069,SUCCESS,UPI,India,0
4110,1485,2023-06-21 05:00:00,DEBIT,76634,SUCCESS,NETBANKING,UK,0
4111,1928,2023-06-21 06:00:00,DEBIT,96769,SUCCESS,NETBANKING,UAE,0
4112,1219,2023-06-21 07:00:00,DEBIT,99705,SUCCESS,UPI,UAE,0
4113,1128,2023-06-21 08:00:00,CREDIT,6958,FAILED,NETBANKING,Singapore,0
4114,1519,2023-06-21 09:00:00,DEBIT,74586,SUCCESS,NETBANKING,USA,0
4115,1612,2023-06-21 10:00:00,CREDIT,74574,SUCCESS,NETBANKING,Singapore,0
4116,1927,2023-06-21 11:00:00,DEBIT,25268,SUCCESS,NETBANKING,Singapore,0
4117,1891,2023-06-21 12:00:00,CREDIT,32199,SUCCESS,UPI,UK,0
4118,1687,2023-06-21 13:00:00,CREDIT,71280,SUCCESS,UPI,USA,0
4119,1618,2023-06-21 14:00:00,CREDIT,61555,SUCCESS,CARD,Singapore,0
4120,1612,2023-06-21 15:00:00,DEBIT,54340,SUCCESS,NETBANKING,Singapore,0
4121,1259,2023-06-21 16:00:00,CREDIT,74896,FAILED,UPI,UAE,0
4122,1989,2023-06-21 17:00:00,DEBIT,54692,FAILED,NETBANKING,UK,0
4123,1965,2023-06-21 18:00:00,CREDIT,47558,SUCCESS,UPI,Singapore,1
4124,1365,2023-06-21 19:00:00,DEBIT,58146,SUCCESS,CARD,USA,0
4125,1757,2023-06-21 20:00:00,DEBIT,16588,SUCCESS,NETBANKING,India,0
4126,1786,2023-06-21 21:00:00,DEBIT,58941,SUCCESS,CARD,India,0
4127,1543,2023-06-21 22:00:00,DEBIT,495,SUCCESS,CARD,UK,0
4128,1648,2023-06-21 23:00:00,DEBIT,52769,SUCCESS,CARD,India,0
4129,1523,2023-06-22 00:00:00,CREDIT,10945,SUCCESS,UPI,UAE,0
4130,1906,2023-06-22 01:00:00,DEBIT,36159,SUCCESS,NETBANKING,UAE,0
4131,1813,2023-06-22 02:00:00,CREDIT,18494,SUCCESS,UPI,USA,0
4132,1886,2023-06-22 03:00:00,DEBIT,94093,SUCCESS,UPI,UK,0
4133,1015,2023-06-22 04:00:00,DEBIT,46006,SUCCESS,NETBANKING,UK,0
4134,1128,2023-06-22 05:00:00,CREDIT,59432,SUCCESS,NETBANKING,India,0
4135,1574,2023-06-22 06:00:00,CREDIT,37405,SUCCESS,NETBANKING,Singapore,0
4136,1108,2023-06-22 07:00:00,DEBIT,42728,SUCCESS,NETBANKING,Singapore,0
4137,1886,2023-06-22 08:00:00,DEBIT,21452,SUCCESS,UPI,Singapore,0
4138,1532,2023-06-22 09:00:00,DEBIT,86782,SUCCESS,NETBANKING,USA,0
4139,1669,2023-06-22 10:00:00,DEBIT,83071,SUCCESS,NETBANKING,UK,0
4140,1268,2023-06-22 11:00:00,DEBIT,52093,SUCCESS,NETBANKING,India,0
4141,1161,2023-06-22 12:00:00,DEBIT,39486,SUCCESS,CARD,USA,0
4142,1259,2023-06-22 13:00:00,CREDIT,56724,FAILED,NETBANKING,UAE,0
4143,1923,2023-06-22 14:00:00,CREDIT,57165,SUCCESS,NETBANKING,UAE,0
4144,1101,2023-06-22 15:00:00,DEBIT,85604,SUCCESS,UPI,UAE,0
4145,1505,2023-06-22 16:00:00,DEBIT,8639,SUCCESS,CARD,UK,1
